,datetime,open,close,high,low,volume
0,2017-08-01,6.61,7.93,7.93,6.61,140
1,2017-08-02,8.72,8.72,8.72,8.72,56
2,2017-08-03,9.59,9.59,9.59,9.59,65
3,2017-08-04,10.55,10.55,10.55,10.55,107
4,2017-08-07,11.61,11.61,11.61,11.61,822
5,2017-08-08,12.77,12.77,12.77,12.77,751
6,2017-08-09,14.05,14.05,14.05,14.05,612
7,2017-08-10,15.46,15.46,15.46,15.46,606
8,2017-08-11,17.01,15.55,17.01,14.77,243772
9,2017-08-14,15.63,15.65,15.78,14.7,156733
10,2017-08-15,15.48,17.22,17.22,15.43,200259
11,2017-08-16,17.21,17.92,18.93,16.8,245438
12,2017-08-17,17.2,18.07,19.3,17.0,210720
13,2017-08-18,18.07,17.31,18.07,17.04,129733
14,2017-08-21,17.49,18.91,19.0,17.2,163299
15,2017-08-22,18.69,19.37,20.0,18.5,191973
16,2017-08-23,19.1,20.0,20.84,18.38,177612
17,2017-08-24,19.56,20.37,21.91,19.41,206318
18,2017-08-25,20.0,22.41,22.41,19.8,139464
19,2017-08-28,24.65,24.65,24.65,24.65,35047
20,2017-08-29,27.12,25.55,27.12,24.66,230721
21,2017-08-30,25.5,28.11,28.11,25.5,256997
22,2017-08-31,28.74,30.92,30.92,28.73,212707
23,2017-09-01,32.8,34.01,34.01,32.5,160625
24,2017-09-04,33.59,30.61,33.99,30.61,171145
25,2017-09-05,28.82,29.02,30.28,27.86,215362
26,2017-09-06,28.0,26.96,28.1,26.22,194226
27,2017-09-07,27.06,26.79,27.88,26.47,166359
28,2017-09-08,26.45,26.28,26.75,25.6,121237
29,2017-09-11,26.68,27.4,28.2,26.03,170810
30,2017-09-12,27.41,28.02,29.36,27.0,164525
31,2017-09-13,26.99,28.04,28.55,25.45,140008
32,2017-09-14,27.33,28.74,29.46,27.18,170594
33,2017-09-15,28.02,29.4,30.2,28.02,176276
34,2017-09-18,27.85,26.46,28.3,26.46,140159
35,2017-09-19,25.5,25.82,26.78,25.5,80864
36,2017-09-20,25.58,26.36,26.82,25.51,74161
37,2017-09-21,26.0,25.17,26.31,24.98,66114
38,2017-09-22,25.04,25.59,25.96,24.8,55478
39,2017-09-25,25.55,25.73,26.27,25.51,47233
40,2017-09-26,25.43,23.4,25.5,23.16,85681
41,2017-09-27,23.0,23.41,23.79,22.84,40761
42,2017-09-28,23.33,22.54,23.48,22.47,43330
43,2017-09-29,22.56,22.38,22.93,22.2,33181
44,2017-10-09,22.8,22.76,23.37,22.7,34556
45,2017-10-10,22.8,25.04,25.04,22.8,68373
46,2017-10-11,25.35,24.43,26.26,24.2,82677
47,2017-10-12,23.5,24.66,25.0,23.45,48524
48,2017-10-13,24.07,24.2,24.58,23.8,38395
49,2017-10-16,24.16,22.88,24.16,22.36,45569
50,2017-10-17,22.99,22.93,23.21,22.6,21747
51,2017-10-18,22.95,21.8,23.29,21.68,34094
52,2017-10-19,21.52,21.03,21.93,20.8,32924
53,2017-10-20,20.99,21.63,21.8,20.91,22563
54,2017-10-23,21.65,21.82,22.36,21.32,22053
55,2017-10-24,21.88,21.8,22.12,21.04,26166
56,2017-10-25,21.68,22.11,22.18,21.41,29955
57,2017-10-26,21.88,21.92,22.22,21.8,23601
58,2017-10-27,21.85,21.59,22.1,21.48,20179
59,2017-10-30,21.5,19.91,21.5,19.81,38180
60,2017-10-31,19.89,20.08,20.26,19.8,18465
61,2017-11-01,20.12,20.74,21.39,20.03,31716
62,2017-11-02,20.67,21.0,21.27,20.3,33265
63,2017-11-03,20.8,20.35,21.13,20.28,28101
64,2017-11-06,20.71,22.39,22.39,20.71,28358
65,2017-11-07,23.0,23.92,24.61,22.84,111659
66,2017-11-08,24.36,24.0,24.6,23.23,83130
67,2017-11-09,23.84,23.34,23.88,23.15,47588
68,2017-11-10,23.08,23.15,23.7,22.85,41082
69,2017-11-13,23.3,23.37,23.7,23.0,35715
70,2017-11-14,23.1,22.45,23.2,22.36,36480
71,2017-11-15,22.45,21.32,22.59,21.28,34851
72,2017-11-16,21.32,20.74,21.67,20.71,22499
73,2017-11-17,20.9,19.31,21.14,18.98,30506
74,2017-11-20,19.12,20.2,20.44,18.96,22764
75,2017-11-21,20.65,20.15,20.65,19.56,19526
76,2017-11-22,20.0,20.02,20.39,19.63,15099
77,2017-11-23,20.23,19.82,20.23,19.82,14531
78,2017-11-24,19.69,19.64,20.15,19.45,9770
79,2017-11-27,19.75,19.11,19.99,19.02,12646
80,2017-11-28,19.0,19.27,19.38,18.85,14123
81,2017-11-29,19.28,18.48,19.29,17.77,27375
82,2017-11-30,18.17,17.98,18.5,17.85,18609
83,2017-12-01,17.98,18.37,18.4,17.86,14494
84,2017-12-04,18.33,17.0,18.36,16.98,24978
85,2017-12-05,17.52,16.78,17.58,16.3,19333
86,2017-12-06,16.74,17.18,17.19,16.69,13838
87,2017-12-07,17.18,18.2,18.8,17.01,24385
88,2017-12-08,18.0,18.39,18.95,17.63,28826
89,2017-12-11,18.9,18.39,19.29,18.34,19571
90,2017-12-12,17.86,17.56,18.24,17.41,18306
91,2017-12-13,17.52,17.82,17.89,17.2,10299
92,2017-12-14,17.82,17.7,17.91,17.45,9866
93,2017-12-15,17.79,17.38,17.79,17.08,14675
