,datetime,open,close,high,low,volume
0,2023-03-21,60.0,58.66,67.88,57.4,86534
1,2023-03-22,56.55,57.37,58.65,56.19,57959
2,2023-03-23,56.73,55.32,56.73,55.28,49186
3,2023-03-24,55.44,55.34,55.99,55.15,29102
4,2023-03-27,55.55,54.19,55.55,53.9,30561
5,2023-03-28,54.14,53.02,54.14,53.01,26229
6,2023-03-29,53.2,51.85,53.32,51.6,27059
7,2023-03-30,51.74,52.0,52.49,51.3,20076
8,2023-03-31,51.96,51.99,52.14,51.4,16188
9,2023-04-03,52.0,52.15,52.48,51.92,14296
10,2023-04-04,52.02,50.78,52.15,50.63,21381
11,2023-04-06,50.52,51.0,51.2,50.21,13002
12,2023-04-07,50.95,51.11,51.2,50.71,10254
13,2023-04-10,51.7,50.95,51.76,50.76,13523
14,2023-04-11,50.7,50.23,50.78,50.21,9683
15,2023-04-12,50.16,50.3,50.58,50.04,8909
16,2023-04-13,50.3,50.5,51.28,50.05,12525
17,2023-04-14,50.4,50.4,50.73,50.36,8937
18,2023-04-17,50.27,50.4,50.93,50.27,7889
19,2023-04-18,50.39,50.74,50.87,50.34,7687
20,2023-04-19,50.73,49.94,50.73,49.91,10996
21,2023-04-20,49.96,48.72,50.1,48.68,12904
22,2023-04-21,48.7,47.75,49.14,47.38,13028
23,2023-04-24,47.89,47.8,48.18,47.25,7816
24,2023-04-25,48.81,46.88,48.85,46.88,9169
25,2023-04-26,46.78,47.09,47.24,46.5,6376
26,2023-04-27,47.09,46.84,47.2,46.77,6643
27,2023-04-28,46.9,47.38,47.5,46.8,6350
28,2023-05-04,47.3,47.07,47.37,47.03,6045
29,2023-05-05,47.07,46.22,47.07,46.2,7986
30,2023-05-08,46.27,46.31,46.45,46.16,5329
31,2023-05-09,46.3,45.56,46.31,45.53,7211
32,2023-05-10,45.44,45.94,46.27,45.43,5440
33,2023-05-11,45.94,45.89,46.18,45.72,4823
34,2023-05-12,45.9,45.69,45.98,45.5,4497
