,datetime,open,close,high,low,volume
0,2021-04-19,252.0,231.0,270.2,227.9,61504
1,2021-04-20,218.0,201.66,220.8,201.53,41763
2,2021-04-21,197.0,202.78,205.44,192.29,25741
3,2021-04-22,201.0,193.75,201.1,190.24,26638
4,2021-04-23,192.0,185.27,194.8,185.27,22213
5,2021-04-26,185.0,174.96,185.8,174.88,20974
6,2021-04-27,173.02,172.09,177.68,171.61,12817
7,2021-04-28,173.01,175.08,175.5,172.04,11579
8,2021-04-29,180.49,182.71,192.2,180.25,20640
9,2021-04-30,178.3,175.5,181.77,175.1,15092
10,2021-05-06,174.82,175.67,179.29,172.08,8819
11,2021-05-07,175.36,173.05,177.62,172.5,7737
12,2021-05-10,173.04,169.0,173.68,168.13,10098
13,2021-05-11,169.0,170.72,170.73,166.51,6917
14,2021-05-12,169.89,169.15,169.9,167.52,5598
15,2021-05-13,168.68,178.83,183.7,168.0,16232
16,2021-05-14,178.0,176.02,180.57,175.0,10036
17,2021-05-17,176.0,180.98,182.98,176.0,11317
18,2021-05-18,181.63,186.01,186.35,180.01,12097
19,2021-05-19,185.0,187.3,197.3,183.1,17238
20,2021-05-20,184.96,181.49,185.4,180.0,13480
21,2021-05-21,180.5,180.7,182.98,180.05,5656
22,2021-05-24,180.24,182.01,184.76,180.19,6365
23,2021-05-25,181.02,178.47,182.54,176.14,8731
24,2021-05-26,178.5,178.64,179.87,178.0,4977
25,2021-05-27,181.77,184.15,188.5,181.01,13073
26,2021-05-28,183.33,181.05,186.12,180.3,9167
27,2021-05-31,180.91,185.75,186.38,180.24,9012
28,2021-06-01,185.21,185.08,186.66,183.18,8653
29,2021-06-02,102.18,99.81,102.25,99.07,14363
30,2021-06-03,99.79,97.11,100.02,97.07,15615
31,2021-06-04,97.28,93.99,98.1,93.91,16928
32,2021-06-07,94.12,94.85,94.98,92.92,11347
33,2021-06-08,94.54,93.73,95.76,93.68,8702
34,2021-06-09,93.11,93.08,94.54,93.02,7815
35,2021-06-10,93.65,92.67,93.65,92.51,10645
36,2021-06-11,92.99,88.87,92.99,88.81,18130
37,2021-06-15,89.06,89.9,92.62,88.95,12367
38,2021-06-16,89.15,86.18,89.54,86.06,13672
39,2021-06-17,86.51,87.55,88.26,85.88,10407
40,2021-06-18,87.98,90.81,91.69,86.26,16128
41,2021-06-21,90.3,91.77,92.49,89.53,11782
42,2021-06-22,92.5,90.5,92.55,90.18,10064
43,2021-06-23,91.0,92.28,92.68,90.61,15390
44,2021-06-24,91.8,89.72,91.8,89.72,12745
45,2021-06-25,89.5,88.0,90.37,87.53,11198
46,2021-06-28,88.0,89.56,90.35,87.82,8476
47,2021-06-29,89.18,87.3,89.56,87.28,8480
48,2021-06-30,87.51,88.63,89.87,87.51,9571
49,2021-07-01,89.0,87.37,89.55,87.33,9679
50,2021-07-02,87.33,84.86,88.18,84.7,12238
51,2021-07-05,85.0,85.28,85.64,84.48,5580
52,2021-07-06,85.2,86.11,86.4,85.04,7226
53,2021-07-07,86.09,87.04,87.75,85.58,7676
54,2021-07-08,87.04,85.1,87.18,85.0,8695
55,2021-07-09,85.6,85.71,86.17,85.0,6035
56,2021-07-12,85.85,86.19,86.49,84.55,8486
57,2021-07-13,86.7,85.28,87.49,85.0,10148
58,2021-07-14,85.03,88.88,89.5,84.61,19337
59,2021-07-15,89.69,88.09,90.71,87.9,13613
60,2021-07-16,87.11,88.11,90.08,85.8,13335
61,2021-07-19,87.01,85.67,87.08,85.6,8664
62,2021-07-20,85.53,85.44,85.88,84.69,5672
63,2021-07-21,85.7,85.45,86.17,84.86,7034
64,2021-07-22,85.39,84.6,85.39,84.54,8776
65,2021-07-23,84.9,82.2,84.9,82.2,11867
66,2021-07-26,81.99,79.62,81.99,79.06,9093
67,2021-07-27,79.64,80.4,83.33,79.64,10278
68,2021-07-28,80.0,77.75,80.37,77.71,8476
69,2021-07-29,78.28,79.82,80.41,78.25,7570
70,2021-07-30,79.64,79.97,82.24,79.63,14305
71,2021-08-02,79.6,81.25,81.5,78.05,13836
72,2021-08-03,80.85,82.4,82.55,80.1,13393
73,2021-08-04,83.0,82.93,83.67,81.6,11164
74,2021-08-05,82.93,81.0,83.05,80.86,9517
75,2021-08-06,81.0,79.97,81.4,79.88,6901
76,2021-08-09,79.96,81.28,81.36,79.17,6372
77,2021-08-10,81.2,82.47,82.99,80.49,8706
78,2021-08-11,82.0,84.57,86.68,81.19,20191
79,2021-08-12,83.84,83.69,85.38,83.51,10008
80,2021-08-13,83.02,82.84,84.38,82.42,8631
81,2021-08-16,82.8,84.18,85.0,82.0,11452
82,2021-08-17,84.03,81.52,84.18,81.5,10366
83,2021-08-18,81.99,81.1,82.0,80.69,6638
84,2021-08-19,80.9,80.75,81.99,80.5,5833
85,2021-08-20,80.81,78.77,81.09,78.5,7781
86,2021-08-23,79.15,81.17,81.3,79.15,7424
87,2021-08-24,81.21,84.47,86.18,81.1,21271
88,2021-08-25,83.9,82.83,83.9,82.5,8791
